episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/pol,policy_reward_max/pol,policy_reward_mean/pol,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_pol_reward,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/pol/allreduce_latency,info/learner/pol/cur_kl_coeff,info/learner/pol/cur_lr,info/learner/pol/total_loss,info/learner/pol/policy_loss,info/learner/pol/vf_loss,info/learner/pol/vf_explained_var,info/learner/pol/kl,info/learner/pol/entropy,info/learner/pol/entropy_coeff
-0.994,-1.0,-0.9996380952380952,1090.3809523809523,0,10,44000,False,21,11,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-17-59,1619741879,26.116575241088867,336.3668682575226,29338,Hinton,143.248.157.211,336.3668682575226,0,11,aea67_00000,-1.0,-0.994,-0.9996380952380952,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]","[119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]",1.5985105922940843,7.0289287342549365,4.555424883020541,0.09069767192317219,8321.089,480.706,21601.304,185.174,13.291,44000,44000,42.72894736842105,71.29473684210528,0.0,1.0125000000000002,5e-05,-0.03373099258169532,-0.04595088731730357,0.0002306210076312709,0.8408601,0.011841256491607055,1.4814606048166752,0.0
-0.994,-1.0,-0.9996380952380952,1090.3809523809523,0,10,48000,False,21,12,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-18-27,1619741907,27.520921230316162,363.88778948783875,29338,Hinton,143.248.157.211,363.88778948783875,0,12,aea67_00000,-1.0,-0.994,-0.9996380952380952,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]","[119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]",1.5985105922940843,7.0289287342549365,4.555424883020541,0.09069767192317219,7854.424,509.267,21529.524,185.791,14.553,48000,48000,49.7076923076923,71.26410256410257,0.0,1.0125000000000002,5e-05,-0.02201012964360416,-0.0284299150807783,2.8612373426994964e-05,0.812855,0.006312268960755318,1.4865662679076195,0.0
-0.994,-1.0,-0.9996380952380952,1090.3809523809523,0,10,52000,False,21,13,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-18-57,1619741937,29.714010000228882,393.6017994880676,29338,Hinton,143.248.157.211,393.6017994880676,0,13,aea67_00000,-1.0,-0.994,-0.9996380952380952,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]","[119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]",1.5985105922940843,7.0289287342549365,4.555424883020541,0.09069767192317219,7461.056,536.117,21572.106,185.425,15.953,52000,52000,50.3047619047619,71.27380952380953,0.0,1.0125000000000002,5e-05,-0.04060687159653753,-0.05532355117611587,6.591671983358083e-06,0.7731026,0.014528480067383498,1.4825139231979847,0.0
0.0044,-1.0,-0.954,1268.1818181818182,1,10,56000,False,22,14,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-19-23,1619741963,25.817148208618164,419.4189476966858,29338,Hinton,143.248.157.211,419.4189476966858,0,14,aea67_00000,-1.0,0.0044,-0.954,"[0.0044, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]","[5002, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259]","[0.0044, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0]",1.594068224832126,7.003040949720579,4.545152974372834,0.09031883861366773,7296.893,548.179,21450.094,186.479,16.465,56000,56000,46.556756756756755,71.2675675675676,0.0,1.0125000000000002,5e-05,-0.02043462748406455,-0.028259203827474266,1.547641539190181e-05,0.9409696,0.007712691673077643,1.479417473077774,0.0
0.0044,-1.0,-0.954,1268.1818181818182,0,10,60000,False,22,15,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-19-52,1619741992,29.547815799713135,448.9667634963989,29338,Hinton,143.248.157.211,448.9667634963989,0,15,aea67_00000,-1.0,0.0044,-0.954,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044]","[119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044]",1.594068224832126,7.003040949720577,4.545152974372834,0.09031883861366773,7169.914,557.887,21539.819,185.703,16.624,60000,60000,38.68333333333333,71.44285714285714,0.0,1.0125000000000002,5e-05,-0.03500750393141061,-0.04934499895898625,3.3353369119026866e-05,0.86317605,0.014127547590760514,1.470632717013359,0.0
0.011200000000000003,-1.0,-0.9120347826086956,1430.5217391304348,1,10,64000,False,23,16,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-20-19,1619742019,26.915090560913086,475.881854057312,29338,Hinton,143.248.157.211,475.881854057312,0,16,aea67_00000,-1.0,0.011200000000000003,-0.9120347826086956,"[0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044]","[5002, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002]","[0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044]",1.5888131665225835,6.9184025064393495,4.51697870922772,0.08986253482092257,6987.602,572.442,21322.1,187.599,16.355,64000,64000,38.63333333333334,71.3948717948718,0.0,1.0125000000000002,5e-05,-0.03146282533998601,-0.038794627907918766,1.1755839011584612e-05,0.91700995,0.007229675102280453,1.4779450073838234,0.0
0.011200000000000003,-1.0,-0.919072,1505.88,2,10,68000,False,25,17,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-20-49,1619742049,29.421370029449463,505.3032240867615,29338,Hinton,143.248.157.211,505.3032240867615,0,17,aea67_00000,-1.0,0.011200000000000003,-0.919072,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003]","[4643, 102, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002, 5002]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003]",1.5764743096930203,6.758677473815773,4.462856876263141,0.08863535810337927,7010.763,570.551,21228.878,188.423,16.051,68000,68000,38.364285714285714,71.46666666666667,0.0,1.0125000000000002,5e-05,-0.030231082870159298,-0.045233792916405946,0.002567227735198685,0.8367832,0.012281956645892933,1.4644359610974789,0.0
0.011200000000000003,-1.0,-0.9277428571428572,1356.2857142857142,3,10,72000,False,28,18,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-21-18,1619742078,29.357277870178223,534.6605019569397,29338,Hinton,143.248.157.211,534.6605019569397,0,18,aea67_00000,-1.0,0.011200000000000003,-0.9277428571428572,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0]","[144, 88, 97, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002, 5002, 4643, 102]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0]",1.560382785904697,6.559567545014317,4.392898504658914,0.08707262800694224,6980.856,572.996,21120.836,189.386,17.474,72000,72000,43.78809523809524,71.33333333333333,0.0,1.0125000000000002,5e-05,-0.009431467682588845,-0.020048383594257757,0.003919446854524722,0.77439463,0.006614783997065388,1.469840507954359,0.0
0.011200000000000003,-1.0,-0.8911783783783783,1325.027027027027,9,10,76000,False,37,19,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-21-45,1619742105,26.778822660446167,561.4393246173859,29338,Hinton,143.248.157.211,561.4393246173859,0,19,aea67_00000,-1.0,0.011200000000000003,-0.8911783783783783,"[0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.003200000000000001, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0]","[5002, 120, 191, 244, 157, 127, 79, 5002, 128, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002, 5002, 4643, 102, 144, 88, 97]","[0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.003200000000000001, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0]",1.531951818939766,6.4581886226571985,4.2827095384837035,0.0845533249862606,6610.481,605.1,21218.665,188.513,17.202,76000,76000,49.73684210526314,71.30526315789477,0.0,1.0125000000000002,5e-05,-0.03840621217386797,-0.056258664233610034,0.006844866824394558,0.8881898,0.010871688777115196,1.4770460799336433,0.0
0.011200000000000003,-1.0,-0.8472521739130434,1414.2608695652175,9,10,80000,False,46,20,e87cd4088f5e4ea9b64b95a3cc31ac10,2021-04-30_09-22-12,1619742132,27.16862988471985,588.6079545021057,29338,Hinton,143.248.157.211,588.6079545021057,0,20,aea67_00000,-1.0,0.011200000000000003,-0.8472521739130434,"[0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.003200000000000001, -1.0]","[5002, 118, 132, 139, 5002, 133, 405, 5002, 97, 119, 219, 106, 136, 119, 369, 239, 122, 87, 232, 94, 1077, 1919, 2056, 1906, 2381, 2601, 2827, 2598, 2432, 1259, 5002, 5002, 4643, 102, 144, 88, 97, 5002, 120, 191, 244, 157, 127, 79, 5002, 128]","[0.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9984, -1.0, -0.994, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0044, 0.011200000000000003, -1.0, -1.0, -1.0, -1.0, -1.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 0.003200000000000001, -1.0]",1.5190432773538045,6.417590330368749,4.238360909729547,0.08347928511453964,6403.784,624.631,21389.637,187.006,17.321,80000,80000,50.4102564102564,71.27179487179488,0.0,1.0125000000000002,5e-05,-0.01245371624827385,-0.03250680596102029,0.00927775508898776,0.84896713,0.010642304056091234,1.4675854668021202,0.0
